iso_code,continent,location,N_Year_CY,N_Month_CY,total_cases_CY,new_cases_CY,total_deaths_CY,new_deaths_CY,reproduction_rate_CY,N_Year_LY,N_Month_LY,total_cases_LY,new_cases_LY,total_deaths_LY,new_deaths_LY,reproduction_rate_LY
OWID_EUR,,Europe,2021,4,1287340952.0,5032973.0,29053155.0,101360.0,0.0,2020,4,28634300.0,891635.0,2684659.0,103914.0,0.0
SMR,Europe,San Marino,2021,10,170002.0,107.0,2828.0,1.0,34.55,2020,10,24710.0,209.0,1302.0,0.0,35.010000000000005
BTN,Asia,Bhutan,2021,4,28670.0,201.0,30.0,0.0,35.84,2020,4,167.0,3.0,0.0,0.0,0.0
STP,Africa,Sao Tome and Principe,2021,9,89491.0,851.0,1276.0,13.0,39.15000000000001,2020,9,27146.0,15.0,450.0,0.0,12.579999999999995
OMN,Asia,Oman,2021,11,9132995.0,263.0,123381.0,2.0,30.34,2020,11,3601350.0,9265.0,40180.0,215.0,28.869999999999994
AFG,Asia,Afghanistan,2021,10,4827238.0,1076.0,224427.0,76.0,28.869999999999997,2020,10,1246695.0,1980.0,46274.0,71.0,36.78000000000001
OWID_AFR,,Africa,2021,12,282430277.0,1058112.0,6979569.0,5026.0,0.0,2020,12,75832638.0,586136.0,1796945.0,13476.0,0.0
OWID_KOS,Europe,Kosovo,2021,12,4998578.0,393.0,92614.0,6.0,40.68999999999999,2020,12,1447730.0,11548.0,37321.0,316.0,27.979999999999997
UZB,Asia,Uzbekistan,2021,12,6088166.0,5695.0,44919.0,83.0,29.520000000000007,2020,12,2334877.0,3966.0,18969.0,4.0,27.169999999999998
AZE,Asia,Azerbaijan,2021,12,18797112.0,28629.0,252393.0,502.0,23.93,2020,12,5629069.0,97524.0,63398.0,1249.0,27.069999999999993
NGA,Africa,Nigeria,2021,10,6478352.0,6182.0,86970.0,175.0,27.41,2020,10,1889825.0,4005.0,34800.0,32.0,30.349999999999998
BEL,Europe,Belgium,2021,10,40032128.0,115696.0,799027.0,392.0,42.0,2020,10,7060830.0,310777.0,325069.0,1609.0,44.559999999999995
TZA,Africa,Tanzania,2021,3,15779.0,0.0,651.0,0.0,0.0,2020,3,163.0,19.0,1.0,1.0,0.0
BWA,Africa,Botswana,2021,4,1315455.0,7086.0,19744.0,144.0,35.32,2020,4,437.0,19.0,30.0,0.0,0.0
MAR,Africa,Morocco,2021,5,15974439.0,7967.0,281899.0,124.0,28.90000000000001,2020,5,203338.0,3384.0,5918.0,35.0,26.41
MAR,Africa,Morocco,2021,12,29552655.0,13175.0,459034.0,73.0,46.88999999999999,2020,12,12547642.0,82857.0,208724.0,1542.0,26.11
SGP,Asia,Singapore,2021,2,1673891.0,400.0,812.0,0.0,21.71999999999999,2020,2,1795.0,89.0,0.0,0.0,0.0
GIB,Europe,Gibraltar,2021,4,128467.0,9.0,2820.0,0.0,0.0,2020,4,3737.0,75.0,0.0,0.0,0.0
KNA,North America,Saint Kitts and Nevis,2021,4,1320.0,0.0,0.0,0.0,0.0,2020,4,385.0,7.0,0.0,0.0,0.0
TLS,Asia,Timor,2021,12,614752.0,14.0,3782.0,0.0,17.03,2020,12,1054.0,14.0,0.0,0.0,0.0
MYS,Asia,Malaysia,2021,11,76648435.0,161140.0,891978.0,1513.0,28.939999999999994,2020,11,1451172.0,34149.0,9384.0,97.0,33.01999999999999
QAT,Asia,Qatar,2021,9,7049934.0,3899.0,18115.0,4.0,25.2,2020,9,3670670.0,6982.0,6226.0,17.0,29.790000000000003
BTN,Asia,Bhutan,2021,8,79586.0,81.0,82.0,1.0,18.550000000000004,2020,8,4396.0,124.0,0.0,0.0,20.78
SWZ,Africa,Eswatini,2021,3,534337.0,323.0,20503.0,15.0,19.02,2020,3,75.0,9.0,0.0,0.0,0.0
LTU,Europe,Lithuania,2021,9,9396174.0,32858.0,142610.0,432.0,36.30999999999998,2020,9,107305.0,1788.0,2141.0,8.0,37.81
SMR,Europe,San Marino,2021,3,130318.0,1016.0,2430.0,10.0,31.439999999999998,2020,3,3322.0,235.0,322.0,25.0,13.19
VCT,North America,Saint Vincent and the Grenadines,2021,12,177618.0,325.0,2408.0,7.0,29.810000000000013,2020,12,3070.0,36.0,0.0,0.0,13.639999999999999
USA,North America,United States,2021,9,1249374207.0,4149449.0,20087160.0,58702.0,28.619999999999997,2020,9,199199810.0,1208918.0,5877738.0,23497.0,30.029999999999998
ISR,Asia,Israel,2021,3,25324771.0,57298.0,186615.0,457.0,19.820000000000004,2020,3,35287.0,5711.0,102.0,21.0,45.87000000000002
EGY,Africa,Egypt,2021,2,4878915.0,16473.0,280696.0,1372.0,27.24,2020,2,16.0,1.0,0.0,0.0,0.0
VEN,South America,Venezuela,2021,10,12088683.0,38183.0,145522.0,422.0,31.06,2020,10,2638216.0,16891.0,22387.0,170.0,27.069999999999993
OWID_NAM,,North America,2021,9,1502429311.0,5079437.0,30627094.0,85119.0,0.0,2020,9,238278285.0,1508063.0,8650605.0,39540.0,0.0
OWID_WRL,,World,2021,7,5895068601.0,15670906.0,126616385.0,260692.0,33.82,2020,7,432045011.0,7142928.0,19312623.0,176043.0,33.870000000000005
SWE,Europe,Sweden,2021,7,33929227.0,10050.0,453986.0,26.0,34.459999999999994,2020,7,2280371.0,9152.0,172871.0,410.0,23.599999999999994
BGD,Asia,Bangladesh,2021,8,43755097.0,251134.0,745570.0,5510.0,24.650000000000002,2020,8,8565945.0,75335.0,114101.0,1170.0,30.180000000000007
SRB,Europe,Serbia,2021,6,21450384.0,4090.0,209135.0,182.0,20.38,2020,6,377220.0,3152.0,7697.0,34.0,37.96
SRB,Europe,Serbia,2021,4,19596057.0,88961.0,176559.0,1054.0,24.84,2020,4,149995.0,8109.0,3059.0,163.0,39.400000000000006
BRA,South America,Brazil,2021,12,688337377.0,191696.0,19143101.0,4349.0,30.330000000000005,2020,12,218447663.0,1339067.0,5706947.0,21804.0,32.47
MNE,Europe,Montenegro,2021,8,3332082.0,13458.0,51508.0,94.0,43.48,2020,8,124250.0,1762.0,2322.0,52.0,29.72
LBR,Africa,Liberia,2021,11,174541.0,12.0,8610.0,0.0,6.7700000000000005,2020,11,45038.0,172.0,2465.0,1.0,28.360000000000003
UKR,Europe,Ukraine,2021,5,68317479.0,136829.0,1541696.0,6650.0,23.409999999999997,2020,5,543592.0,13266.0,15181.0,447.0,30.970000000000002
BRN,Asia,Brunei,2021,9,142404.0,4404.0,726.0,33.0,35.7,2020,9,4355.0,2.0,90.0,0.0,0.0
QAT,Asia,Qatar,2021,12,7633998.0,7081.0,19014.0,7.0,37.94,2020,12,4383960.0,5001.0,7488.0,8.0,29.86
POL,Europe,Poland,2021,7,89320869.0,3027.0,2330636.0,240.0,29.560000000000006,2020,7,1223582.0,11295.0,49588.0,253.0,34.13
TUN,Africa,Tunisia,2021,5,10160403.0,36355.0,366080.0,1932.0,30.360000000000003,2020,5,32212.0,83.0,1414.0,7.0,17.240000000000002
BEN,Africa,Benin,2021,6,243854.0,141.0,3084.0,3.0,12.740000000000006,2020,6,17757.0,967.0,264.0,18.0,32.53999999999999
SMR,Europe,San Marino,2021,11,171580.0,492.0,2772.0,1.0,42.63000000000001,2020,11,37934.0,651.0,1283.0,3.0,37.41
EST,Europe,Estonia,2021,1,1127645.0,16218.0,10037.0,190.0,31.159999999999997,2020,1,0.0,0.0,0.0,0.0,0.0
MMR,Asia,Myanmar,2021,11,15400013.0,22329.0,568072.0,407.0,25.889999999999997,2020,11,2128623.0,38007.0,47792.0,704.0,30.78
ARM,Asia,Armenia,2021,9,7541311.0,19562.0,152283.0,475.0,33.57,2020,9,1398359.0,6578.0,27637.0,80.0,35.39000000000001
GUY,South America,Guyana,2021,11,1105302.0,2326.0,28826.0,81.0,28.67,2020,11,144708.0,1244.0,4184.0,27.0,30.73
OWID_NAM,,North America,2021,2,890681777.0,2851830.0,19758407.0,97931.0,0.0,2020,2,646.0,38.0,1.0,1.0,0.0
VEN,South America,Venezuela,2021,3,4592207.0,21381.0,45211.0,258.0,36.06,2020,3,1296.0,135.0,11.0,3.0,3.5300000000000002
CRI,North America,Costa Rica,2021,7,12039607.0,38876.0,150453.0,363.0,32.83,2020,7,309536.0,14361.0,1823.0,134.0,41.05
BLR,Europe,Belarus,2021,5,11683891.0,35701.0,83744.0,309.0,30.59,2020,5,888892.0,28529.0,4986.0,146.0,32.83
SWE,Europe,Sweden,2021,9,34241906.0,26073.0,442653.0,172.0,31.509999999999998,2020,9,2632351.0,8484.0,175654.0,72.0,40.39999999999999
CYP,Europe,Cyprus,2021,4,1665592.0,20097.0,8462.0,52.0,33.34000000000001,2020,4,19243.0,613.0,344.0,8.0,26.439999999999994
MSR,North America,Montserrat,2021,5,620.0,0.0,31.0,0.0,0.0,2020,5,341.0,0.0,31.0,0.0,0.0
RUS,Europe,Russia,2021,7,180807882.0,735655.0,4480479.0,22979.0,32.42999999999999,2020,7,23233041.0,191532.0,366477.0,4633.0,29.40000000000002
TUR,Asia,Turkey,2021,3,91423494.0,615594.0,923917.0,2968.0,39.60000000000001,2020,3,58776.0,13531.0,976.0,214.0,44.11
LBN,Asia,Lebanon,2021,5,16592936.0,13810.0,234718.0,451.0,21.159999999999997,2020,5,29199.0,495.0,799.0,3.0,40.690000000000005
LBY,Africa,Libya,2021,12,11795326.0,16098.0,173001.0,254.0,32.24999999999999,2020,12,2861262.0,17468.0,41136.0,295.0,29.900000000000002
BFA,Africa,Burkina Faso,2021,9,419774.0,466.0,5220.0,13.0,35.21,2020,9,51159.0,688.0,1679.0,3.0,31.769999999999996
GEO,Asia,Georgia,2021,2,7429803.0,12647.0,94071.0,332.0,23.279999999999998,2020,2,4.0,1.0,0.0,0.0,0.0
MLI,Africa,Mali,2021,8,456116.0,305.0,16597.0,7.0,35.800000000000004,2020,8,81775.0,241.0,3875.0,2.0,34.36999999999999
GEO,Asia,Georgia,2021,4,8819854.0,28549.0,117780.0,332.0,37.56,2020,4,9767.0,429.0,104.0,6.0,31.02
PHL,Asia,Philippines,2021,6,39834261.0,182258.0,689890.0,3696.0,29.659999999999993,2020,6,813411.0,19428.0,33051.0,309.0,34.400000000000006
NCL,Oceania,New Caledonia,2021,4,3671.0,3.0,0.0,0.0,0.0,2020,4,537.0,2.0,0.0,0.0,0.0
OWID_AFR,,Africa,2021,11,257123411.0,135092.0,6623609.0,4647.0,0.0,2020,11,59462118.0,388843.0,1428225.0,9139.0,0.0
SOM,Africa,Somalia,2021,8,508307.0,2063.0,27569.0,166.0,38.89999999999999,2020,8,100817.0,98.0,2905.0,5.0,17.87
OWID_HIC,,High income,2021,7,2497266079.0,4524140.0,48045784.0,20500.0,0.0,2020,7,197791334.0,2450683.0,10455060.0,35588.0,0.0
AND,Europe,Andorra,2021,12,629689.0,6625.0,4194.0,9.0,45.330000000000005,2020,12,230115.0,1304.0,2478.0,8.0,30.32999999999999
MRT,Africa,Mauritania,2021,12,1241972.0,2207.0,26401.0,34.0,37.529999999999994,2020,12,357674.0,5763.0,7814.0,170.0,39.550000000000004
DOM,North America,Dominican Republic,2021,5,8615151.0,26225.0,110656.0,148.0,37.30000000000001,2020,5,376401.0,10313.0,12982.0,201.0,34.06000000000001
CHN,Asia,China,2021,6,2744782.0,670.0,139080.0,0.0,31.67999999999999,2020,6,2497323.0,517.0,139020.0,0.0,41.900000000000006
CHN,Asia,China,2021,1,2735735.0,2493.0,143680.0,2.0,33.480000000000004,2020,1,37897.0,9236.0,889.0,196.0,28.959999999999997
UZB,Asia,Uzbekistan,2021,8,4452808.0,27067.0,30437.0,208.0,31.66,2020,8,1068133.0,17884.0,7209.0,179.0,29.28
PER,South America,Peru,2021,9,64913077.0,25714.0,5966248.0,1104.0,29.570000000000004,2020,9,22054476.0,164602.0,2357120.0,8523.0,28.870000000000008
IDN,Asia,Indonesia,2021,3,44344084.0,177078.0,1200707.0,4692.0,28.120000000000005,2020,3,11971.0,1528.0,989.0,136.0,29.639999999999993
MDA,Europe,Moldova,2021,10,9795627.0,43376.0,224408.0,1013.0,33.300000000000004,2020,10,2024123.0,22998.0,48006.0,465.0,31.880000000000003
BRN,Asia,Brunei,2021,5,7230.0,18.0,93.0,0.0,19.779999999999994,2020,5,4354.0,3.0,36.0,1.0,1.0800000000000005
CYM,North America,Cayman Islands,2021,8,20338.0,37.0,62.0,0.0,0.0,2020,8,6319.0,2.0,31.0,0.0,0.0
MLI,Africa,Mali,2021,4,370821.0,3816.0,12899.0,99.0,29.81,2020,4,5898.0,462.0,382.0,24.0,21.229999999999997
THA,Asia,Thailand,2021,1,371766.0,11898.0,2171.0,14.0,39.49999999999999,2020,1,96.0,15.0,0.0,0.0,0.0
MKD,Europe,North Macedonia,2021,11,6289621.0,13033.0,220674.0,449.0,30.150000000000002,2020,11,1422228.0,30306.0,40405.0,769.0,33.44
LTU,Europe,Lithuania,2021,4,6935557.0,31150.0,112205.0,349.0,33.58,2020,4,30598.0,907.0,574.0,28.0,27.4
OWID_EUR,,Europe,2021,8,1677880079.0,3883327.0,35808140.0,40448.0,0.0,2020,8,99982030.0,766375.0,6303765.0,9677.0,0.0
FRA,Europe,France,2021,11,221854590.0,508751.0,3550631.0,1476.0,41.21,2020,11,59378316.0,901776.0,1353943.0,15945.0,26.72
ARM,Asia,Armenia,2021,10,8750263.0,46629.0,178825.0,1009.0,37.029999999999994,2020,10,2012415.0,39454.0,33744.0,382.0,44.089999999999996
ARM,Asia,Armenia,2021,7,7046137.0,5015.0,141368.0,100.0,36.99,2020,7,1026463.0,13008.0,18701.0,295.0,27.04000000000001
ATG,North America,Antigua and Barbuda,2021,11,123417.0,83.0,3271.0,15.0,19.200000000000003,2020,11,4047.0,13.0,107.0,1.0,16.17
MOZ,Africa,Mozambique,2021,12,4992636.0,37532.0,60598.0,65.0,71.01,2020,12,532505.0,2941.0,4518.0,35.0,33.92
OWID_WRL,,World,2021,12,8483473515.0,25413822.0,165415645.0,219868.0,36.16,2020,12,2298826033.0,19461754.0,52954053.0,355363.0,31.47
HTI,North America,Haiti,2021,12,799771.0,810.0,23549.0,28.0,28.889999999999993,2020,12,297680.0,727.0,7254.0,4.0,36.92
ECU,South America,Ecuador,2021,4,10654344.0,53107.0,527926.0,1784.0,31.17000000000001,2020,4,321161.0,22694.0,12586.0,825.0,42.10000000000001
GNQ,Africa,Equatorial Guinea,2021,3,203858.0,909.0,3051.0,11.0,31.45,2020,3,130.0,12.0,0.0,0.0,0.0
ZMB,Africa,Zambia,2021,9,6241650.0,2719.0,108956.0,46.0,20.729999999999997,2020,9,410862.0,2662.0,9478.0,44.0,24.74
VNM,Asia,Vietnam,2021,6,353821.0,9620.0,1872.0,34.0,37.72,2020,6,10196.0,27.0,0.0,0.0,19.23
VEN,South America,Venezuela,2021,7,8996433.0,33054.0,104131.0,472.0,30.329999999999995,2020,7,349975.0,12742.0,3248.0,113.0,38.76
BOL,South America,Bolivia,2021,8,14967434.0,17373.0,563167.0,631.0,28.209999999999997,2020,8,3085662.0,39809.0,126236.0,2050.0,29.0
MKD,Europe,North Macedonia,2021,4,4319854.0,22345.0,130729.0,1074.0,24.49,2020,4,29086.0,1136.0,1283.0,68.0,32.0
AGO,Africa,Angola,2021,9,1552460.0,9039.0,41306.0,320.0,35.79,2020,9,111469.0,2318.0,4268.0,75.0,34.77
NLD,Europe,Netherlands,2021,6,50264224.0,35744.0,532218.0,127.0,20.129999999999995,2020,6,1464001.0,3831.0,182139.0,157.0,25.43
JOR,Asia,Jordan,2021,7,23568332.0,19308.0,306353.0,282.0,34.06,2020,7,36345.0,61.0,322.0,2.0,31.139999999999993
FJI,Oceania,Fiji,2021,12,1634146.0,826.0,21610.0,2.0,50.57,2020,12,1405.0,7.0,62.0,0.0,0.0
FRA,Europe,France,2021,4,156578904.0,972456.0,3005873.0,8875.0,29.88,2020,4,3454189.0,115709.0,486576.0,20823.0,26.069999999999997
ITA,Europe,Italy,2021,7,132998927.0,90119.0,3962995.0,497.0,43.06,2020,7,7560745.0,6959.0,1084927.0,374.0,31.840000000000003
ALB,Europe,Albania,2021,11,5801493.0,14645.0,90259.0,172.0,29.010000000000005,2020,11,866248.0,17307.0,19239.0,301.0,35.75999999999999
AND,Europe,Andorra,2021,8,462595.0,355.0,3999.0,2.0,26.689999999999987,2020,8,31382.0,251.0,1632.0,1.0,43.04000000000002
MEX,North America,Mexico,2021,3,67295623.0,151949.0,6056567.0,17495.0,27.990000000000023,2020,3,8124.0,1211.0,136.0,29.0,24.05
MEX,North America,Mexico,2021,2,55678011.0,222678.0,4863060.0,27179.0,24.739999999999995,2020,2,5.0,4.0,0.0,0.0,0.0
SDN,Africa,Sudan,2021,3,959112.0,1486.0,60766.0,183.0,29.25999999999999,2020,3,48.0,7.0,21.0,2.0,0.0
BHS,North America,Bahamas,2021,3,271796.0,600.0,5736.0,9.0,32.739999999999995,2020,3,99.0,14.0,0.0,0.0,0.0
CHN,Asia,China,2021,5,2817355.0,451.0,143716.0,0.0,30.48,2020,5,2571194.0,143.0,143639.0,1.0,24.040000000000006
NGA,Africa,Nigeria,2021,11,6396417.0,2257.0,88441.0,81.0,28.340000000000003,2020,11,1957643.0,4704.0,34864.0,29.0,33.77
CHN,Asia,China,2021,8,2922289.0,1891.0,143716.0,0.0,28.349999999999998,2020,8,2628794.0,721.0,143654.0,0.0,22.029999999999994
MSR,North America,Montserrat,2021,3,620.0,0.0,31.0,0.0,0.0,2020,3,38.0,5.0,0.0,0.0,0.0
TCD,Africa,Chad,2021,4,140453.0,284.0,5029.0,6.0,26.479999999999997,2020,4,797.0,66.0,9.0,5.0,0.0
TTO,North America,Trinidad and Tobago,2021,11,1905618.0,14032.0,56894.0,462.0,36.259999999999984,2020,11,184145.0,977.0,3393.0,12.0,31.439999999999994
MAC,Asia,Macao,2021,3,1488.0,0.0,0.0,0.0,0.0,2020,3,560.0,31.0,0.0,0.0,0.0
PHL,Asia,Philippines,2021,1,15468721.0,51554.0,305617.0,1505.0,33.160000000000004,2020,1,2.0,1.0,0.0,0.0,0.0
OWID_LIC,,Low income,2021,10,41412888.0,46908.0,1100149.0,1978.0,0.0,2020,10,7800167.0,39120.0,199102.0,637.0,0.0
BOL,South America,Bolivia,2021,10,15703532.0,13139.0,584000.0,190.0,35.21,2020,10,4317118.0,6446.0,260850.0,760.0,24.71999999999999
ZWE,Africa,Zimbabwe,2021,5,1195909.0,704.0,49043.0,27.0,32.11,2020,5,1871.0,138.0,124.0,0.0,3.91
OWID_HIC,,High income,2021,11,3291577500.0,10153850.0,53810636.0,77291.0,0.0,2020,11,729506452.0,10642936.0,16691625.0,144624.0,0.0
AND,Europe,Andorra,2021,5,418754.0,495.0,3935.0,2.0,22.12,2020,5,23498.0,19.0,1518.0,9.0,14.320000000000002
AFG,Asia,Afghanistan,2021,11,4701215.0,1039.0,218866.0,28.0,31.420000000000005,2020,11,1303865.0,4881.0,48777.0,230.0,35.629999999999995
ERI,Africa,Eritrea,2021,3,95058.0,438.0,233.0,3.0,33.44000000000001,2020,3,65.0,15.0,0.0,0.0,0.0
DZA,Africa,Algeria,2021,8,5788899.0,24688.0,149055.0,1015.0,24.799999999999997,2020,8,1185076.0,14100.0,42428.0,300.0,28.209999999999997
VUT,Oceania,Vanuatu,2021,11,180.0,0.0,30.0,0.0,0.0,2020,11,21.0,1.0,0.0,0.0,0.0
KEN,Africa,Kenya,2021,4,4463081.0,25260.0,73188.0,571.0,26.099999999999994,2020,4,7263.0,337.0,297.0,16.0,26.929999999999996
IMN,Europe,Isle of Man,2021,3,36970.0,1085.0,809.0,4.0,0.0,2020,3,303.0,60.0,0.0,0.0,0.0
TWN,Asia,Taiwan,2021,1,26502.0,112.0,219.0,1.0,30.79,2020,1,52.0,9.0,0.0,0.0,0.0
IMN,Europe,Isle of Man,2021,10,265518.0,2109.0,1707.0,6.0,0.0,2020,10,10761.0,13.0,744.0,0.0,0.0
MCO,Europe,Monaco,2021,6,76110.0,73.0,990.0,1.0,36.59,2020,6,3000.0,4.0,120.0,0.0,2.5
BIH,Europe,Bosnia and Herzegovina,2021,9,6727653.0,20922.0,304882.0,803.0,36.1,2020,9,721110.0,7505.0,21892.0,247.0,30.179999999999993
MCO,Europe,Monaco,2021,4,71688.0,166.0,922.0,4.0,24.709999999999994,2020,4,2606.0,43.0,70.0,3.0,0.0
UGA,Africa,Uganda,2021,6,1941447.0,32830.0,17355.0,661.0,37.760000000000005,2020,6,21150.0,472.0,0.0,0.0,27.029999999999998
CAN,North America,Canada,2021,8,45460750.0,68635.0,829575.0,390.0,42.870000000000005,2020,8,3850908.0,12552.0,282360.0,168.0,32.72
PYF,Oceania,French Polynesia,2021,8,961682.0,20130.0,7569.0,287.0,0.0,2020,8,6494.0,511.0,0.0,0.0,0.0
BLZ,North America,Belize,2021,3,383735.0,163.0,9795.0,2.0,21.779999999999998,2020,3,18.0,3.0,0.0,0.0,0.0
OWID_EUR,,Europe,2021,6,1437112961.0,1373990.0,32712669.0,30948.0,0.0,2020,6,65899335.0,449318.0,5438287.0,15525.0,0.0
JAM,North America,Jamaica,2021,12,2854104.0,2671.0,75522.0,81.0,41.92,2020,12,368482.0,2064.0,8638.0,45.0,32.010000000000005
NPL,Asia,Nepal,2021,3,8542862.0,3166.0,92575.0,256.0,33.04,2020,3,56.0,4.0,0.0,0.0,0.0
ITA,Europe,Italy,2021,6,127351195.0,42088.0,3810571.0,1438.0,19.94,2020,6,7115232.0,7581.0,1028841.0,1352.0,25.429999999999996
DZA,Africa,Algeria,2021,7,4734511.0,31766.0,121911.0,538.0,40.11,2020,7,674286.0,16487.0,32720.0,298.0,37.82
GNB,Africa,Guinea-Bissau,2021,11,189783.0,306.0,4337.0,7.0,20.790000000000006,2020,11,72580.0,28.0,1280.0,3.0,4.789999999999999
AUT,Europe,Austria,2021,3,15518627.0,86789.0,277208.0,778.0,34.64000000000001,2020,3,84802.0,10171.0,626.0,128.0,52.51
KWT,Asia,Kuwait,2021,2,4988724.0,25595.0,28292.0,124.0,32.11999999999999,2020,2,171.0,45.0,0.0,0.0,0.0
CHL,South America,Chile,2021,9,49380560.0,15589.0,1117971.0,531.0,30.529999999999987,2020,9,13147124.0,51265.0,361583.0,1452.0,29.900000000000006
BEL,Europe,Belgium,2021,5,31954849.0,71772.0,764910.0,725.0,27.179999999999993,2020,5,1688377.0,9862.0,273995.0,1873.0,22.090000000000007
IRL,Europe,Ireland,2021,12,20236387.0,218444.0,180276.0,260.0,37.9,2020,12,2451763.0,19235.0,66477.0,184.0,41.650000000000006
CZE,Europe,Czechia,2021,6,49954479.0,6015.0,907007.0,195.0,21.3,2020,6,307889.0,2686.0,10017.0,29.0,36.13
MDA,Europe,Moldova,2021,12,11498018.0,12381.0,293131.0,571.0,26.52,2020,12,4002186.0,37454.0,82166.0,681.0,28.66000000000001
DNK,Europe,Denmark,2021,9,10595666.0,13103.0,78558.0,72.0,25.370000000000005,2020,9,644815.0,11013.0,19065.0,26.0,40.54
CPV,Africa,Cape Verde,2021,10,1177201.0,639.0,10742.0,10.0,22.380000000000006,2020,10,232518.0,2769.0,2518.0,35.0,31.42000000000001
SPM,North America,Saint Pierre and Miquelon,2021,9,929.0,1.0,0.0,0.0,0.0,2020,9,323.0,11.0,0.0,0.0,0.0
MYS,Asia,Malaysia,2021,10,73657794.0,225947.0,861612.0,2577.0,25.65,2020,10,621112.0,20324.0,5898.0,127.0,45.410000000000004
PYF,Oceania,French Polynesia,2021,10,1382212.0,5363.0,19560.0,15.0,0.0,2020,10,129060.0,5410.0,487.0,22.0,0.0
SEN,Africa,Senegal,2021,12,2300765.0,1068.0,58505.0,5.0,57.61999999999999,2020,12,540600.0,3051.0,11170.0,77.0,43.419999999999995
OWID_OCE,,Oceania,2021,2,1417876.0,1006.0,30295.0,12.0,0.0,2020,2,433.0,17.0,0.0,0.0,0.0
OWID_OCE,,Oceania,2021,7,2723125.0,30899.0,42889.0,257.0,0.0,2020,7,413837.0,9465.0,4684.0,100.0,0.0
SEN,Africa,Senegal,2021,10,2289606.0,142.0,57980.0,20.0,21.85,2020,10,476074.0,634.0,9831.0,13.0,25.399999999999995
FRA,Europe,France,2021,5,178646168.0,399809.0,3332537.0,5016.0,25.219999999999995,2020,5,5599738.0,22111.0,845555.0,4456.0,25.85
ARM,Asia,Armenia,2021,5,6831987.0,6606.0,133516.0,330.0,20.48,2020,5,151445.0,7216.0,2012.0,99.0,42.599999999999994
FLK,South America,Falkland Islands,2021,11,2301.0,10.0,0.0,0.0,0.0,2020,11,441.0,3.0,0.0,0.0,0.0
ITA,Europe,Italy,2021,3,101162913.0,659634.0,3201000.0,11647.0,33.260000000000005,2020,3,1209772.0,104664.0,116616.0,12399.0,59.720000000000006
MRT,Africa,Mauritania,2021,6,605498.0,1261.0,14299.0,26.0,30.81,2020,6,67050.0,3833.0,2572.0,106.0,40.04000000000001
SOM,Africa,Somalia,2021,4,384553.0,2517.0,19215.0,184.0,28.810000000000006,2020,4,5314.0,596.0,246.0,28.0,16.849999999999998
ZWE,Africa,Zimbabwe,2021,11,4005243.0,1648.0,140862.0,29.0,41.05,2020,11,268984.0,1583.0,7811.0,33.0,41.080000000000005
KAZ,Asia,Kazakhstan,2021,10,30799424.0,57422.0,514660.0,1171.0,28.080000000000005,2020,10,4489708.0,8992.0,66698.0,144.0,33.72
SYR,Asia,Syria,2021,8,825351.0,1952.0,60477.0,99.0,45.77,2020,8,53007.0,2008.0,2193.0,69.0,39.440000000000005
SVK,Europe,Slovakia,2021,7,24045132.0,1433.0,388266.0,30.0,29.440000000000005,2020,7,60846.0,625.0,869.0,1.0,40.58999999999999
BIH,Europe,Bosnia and Herzegovina,2021,4,5603125.0,28835.0,230006.0,1952.0,26.290000000000003,2020,4,33408.0,1337.0,1272.0,56.0,33.51
RUS,Europe,Russia,2021,4,138817103.0,256521.0,3087531.0,11071.0,29.689999999999998,2020,4,1129437.0,104161.0,10123.0,1056.0,55.269999999999996
TUR,Asia,Turkey,2021,12,282767464.0,686962.0,2474064.0,5519.0,32.66999999999999,2020,12,51443548.0,746580.0,534205.0,7135.0,22.300000000000004
CMR,Africa,Cameroon,2021,9,2559342.0,8878.0,41068.0,109.0,13.55,2020,9,606411.0,1696.0,12476.0,7.0,27.589999999999996
POL,Europe,Poland,2021,8,89453978.0,5731.0,2334398.0,84.0,36.099999999999994,2020,8,1758274.0,21684.0,58280.0,323.0,33.839999999999996
MDV,Asia,Maldives,2021,3,679662.0,4286.0,2004.0,5.0,31.489999999999988,2020,3,289.0,18.0,0.0,0.0,0.0
PYF,Oceania,French Polynesia,2021,11,1367578.0,68.0,19080.0,0.0,0.0,2020,11,353402.0,7110.0,1668.0,46.0,0.0
GAB,Africa,Gabon,2021,10,1031175.0,5370.0,6607.0,53.0,34.660000000000004,2020,10,275060.0,202.0,1678.0,1.0,32.69
THA,Asia,Thailand,2021,8,28523465.0,607442.0,248619.0,6732.0,32.41,2020,8,104473.0,102.0,1798.0,0.0,29.51
BMU,North America,Bermuda,2021,9,120654.0,2321.0,1259.0,38.0,0.0,2020,9,5334.0,9.0,270.0,0.0,0.0
OWID_EUN,,European Union,2021,10,1217241422.0,2364299.0,24258450.0,26704.0,0.0,2020,10,131332895.0,3463218.0,4890769.0,26641.0,0.0
MOZ,Africa,Mozambique,2021,6,2172941.0,5609.0,25447.0,42.0,49.08,2020,6,17887.0,635.0,104.0,4.0,36.599999999999994
FIN,Europe,Finland,2021,6,2820719.0,3254.0,28933.0,13.0,30.45,2020,6,212396.0,355.0,9750.0,8.0,21.919999999999995
NAM,Africa,Namibia,2021,7,3358375.0,29005.0,71375.0,1523.0,25.799999999999997,2020,7,33954.0,1924.0,109.0,10.0,42.13
