iso_code,continent,location,N_Year,N_Month,N_YM,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,reproduction_rate
BLZ,North America,Belize,2020,10,202010,84329.0,1495.0,1286.0,32.0,208263.46200000003,3692.1329999999994,3175.974,79.032,35.629999999999995
OWID_LIC,,Low income,2020,6,202006,1972147.0,44225.0,57619.0,1413.0,2964.9660000000003,66.49100000000001,86.62400000000002,2.1289999999999996,0.0
LTU,Europe,Lithuania,2020,12,202012,3142080.0,80644.0,36222.0,1176.0,1168119.404,29980.721,13466.117000000002,437.19599999999997,33.6
PYF,Oceania,French Polynesia,2020,10,202010,129060.0,5410.0,487.0,22.0,456794.5830000002,19148.139,1723.6889999999999,77.864,0.0
AIA,North America,Anguilla,2020,4,202004,89.0,1.0,0.0,0.0,5884.294,66.116,0.0,0.0,0.0
FRO,Europe,Faeroe Islands,2020,7,202007,6036.0,38.0,0.0,0.0,123050.57600000003,774.672,0.0,0.0,0.0
NPL,Asia,Nepal,2020,10,202010,3896377.0,92926.0,22114.0,439.0,131302.024,3131.4660000000003,745.209,14.793,35.87
USA,North America,United States,2021,8,202108,1150132338.0,4288221.0,19360157.0,27916.0,3454731.9359999998,12880.826000000003,58153.441000000006,83.852,37.839999999999996
NAM,Africa,Namibia,2021,11,202111,3871868.0,260.0,106968.0,19.0,1496464.3300000005,100.48299999999999,41342.780999999995,7.339,27.23
ZMB,Africa,Zambia,2021,7,202107,5602228.0,40868.0,91416.0,1190.0,296090.56299999997,2159.9689999999996,4831.542000000001,62.89399999999999,24.410000000000004
ZAF,Africa,South Africa,2022,1,202201,56278567.0,101006.0,1476695.0,1668.0,937320.055,1682.2580000000003,24594.369,27.781,9.94
OWID_SAM,,South America,2020,12,202012,377727610.0,2062868.0,12356086.0,39125.0,869818.7510000002,4750.307,28453.190000000002,90.09499999999998,0.0
SVN,Europe,Slovenia,2021,6,202106,7690069.0,3613.0,132112.0,44.0,3699419.786,1738.0860000000005,63554.40200000002,21.164000000000005,18.47
ZWE,Africa,Zimbabwe,2020,12,202012,366341.0,3917.0,9807.0,87.0,24273.579999999998,259.53900000000004,649.808,5.765000000000001,38.989999999999995
OWID_AFR,,Africa,2021,1,202101,99495152.0,809148.0,2428134.0,25502.0,72439.85,589.1210000000001,1767.8620000000003,18.566,0.0
CHL,South America,Chile,2021,10,202110,51806783.0,40784.0,1166007.0,289.0,2696533.774999999,2122.8,60690.453000000016,15.039999999999997,38.319999999999986
AUS,Oceania,Australia,2020,3,202003,35679.0,4534.0,190.0,18.0,1383.538,175.816,7.365,0.7010000000000001,43.66000000000001
CYP,Europe,Cyprus,2021,6,202106,2237398.0,3069.0,11131.0,14.0,2497082.0460000006,3425.203,12422.915999999997,15.623999999999999,34.77
OWID_INT,,International,2020,7,202007,22351.0,0.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0
IRN,Asia,Iran,2021,12,202112,191035846.0,76956.0,4056842.0,1776.0,2246720.357,905.0600000000001,47711.409,20.884999999999994,24.91
ISR,Asia,Israel,2020,10,202010,9176583.0,66938.0,66634.0,957.0,987685.1810000001,7204.607000000001,7171.886000000001,103.00300000000001,20.309999999999995
PRY,South America,Paraguay,2020,6,202006,41461.0,1235.0,372.0,6.0,5742.807000000001,171.063,51.536000000000016,0.8330000000000001,39.21999999999999
IRL,Europe,Ireland,2021,4,202104,7281321.0,13016.0,144297.0,216.0,1461260.541,2612.1319999999996,28958.412,43.346999999999994,28.68
BRB,North America,Barbados,2021,8,202108,142637.0,642.0,1492.0,2.0,495770.0200000001,2231.4280000000003,5185.819000000004,6.952,40.510000000000005
IRQ,Asia,Iraq,2020,12,202012,17911961.0,42742.0,390874.0,555.0,434974.3389999999,1037.9460000000001,9491.992,13.479000000000005,25.759999999999994
SYR,Asia,Syria,2021,11,202111,1385891.0,5024.0,80005.0,191.0,75832.427,274.90200000000004,4377.668,10.453000000000007,26.249999999999996
MSR,North America,Montserrat,2021,10,202110,1239.0,7.0,31.0,0.0,248745.2370000001,1405.34,6223.652999999998,0.0,0.0
DNK,Europe,Denmark,2020,9,202009,644815.0,11013.0,19065.0,26.0,110920.609,1894.4479999999999,3279.5440000000003,4.471999999999999,40.54
ISL,Europe,Iceland,2020,3,202003,11298.0,1134.0,19.0,2.0,30635.153999999995,3074.9030000000002,51.52000000000001,5.424,28.619999999999994
SXM,North America,Sint Maarten (Dutch part),2021,6,202106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,South America,Brazil,2020,6,202006,28366311.0,896532.0,1358269.0,30425.0,132556.91799999998,4189.531,6347.247,142.176,35.33999999999999
HKG,Asia,Hong Kong,2021,5,202105,366355.0,67.0,6510.0,1.0,48505.852,8.866999999999996,861.9239999999994,0.132,0.0
DMA,North America,Dominica,2021,7,202107,6267.0,17.0,0.0,0.0,86834.231,235.549,0.0,0.0,7.829999999999999
BWA,Africa,Botswana,2021,5,202105,1563753.0,8039.0,23877.0,137.0,652313.9110000003,3353.439,9960.200999999995,57.148,40.959999999999994
MCO,Europe,Monaco,2021,2,202102,49492.0,467.0,577.0,11.0,1252327.934,11816.800000000005,14600.203000000007,278.342,26.13
LBR,Africa,Liberia,2020,8,202008,38938.0,122.0,2491.0,9.0,7516.686999999997,23.550000000000004,480.85600000000017,1.737,17.670000000000005
CAF,Africa,Central African Republic,2021,7,202107,221470.0,10.0,3038.0,0.0,45014.349000000024,2.032,617.4889999999998,0.0,5.66
GTM,North America,Guatemala,2020,4,202004,7312.0,561.0,205.0,15.0,400.659,30.738,11.235,0.8240000000000001,25.279999999999998
SPM,North America,Saint Pierre and Miquelon,2021,8,202108,912.0,2.0,0.0,0.0,158031.53699999998,346.56,0.0,0.0,0.0
GMB,Africa,Gambia,2020,8,202008,56688.0,2465.0,1718.0,87.0,22794.301999999996,991.1789999999997,690.8069999999999,34.980000000000004,36.52
TUN,Africa,Tunisia,2020,11,202011,2394119.0,36956.0,70287.0,1943.0,200583.63999999998,3096.2380000000007,5888.775000000001,162.79,30.669999999999984
TLS,Asia,Timor,2020,6,202006,720.0,0.0,0.0,0.0,535.7699999999999,0.0,0.0,0.0,0.0
ARM,Asia,Armenia,2020,9,202009,1398359.0,6578.0,27637.0,80.0,471124.895,2216.2149999999997,9311.253999999999,26.95799999999999,35.39000000000001
ABW,North America,Aruba,2020,8,202008,32928.0,1885.0,161.0,7.0,307178.50600000005,17584.775999999998,1501.9310000000003,65.303,0.0
MRT,Africa,Mauritania,2021,10,202110,1136251.0,1290.0,24403.0,22.0,237952.84400000004,270.152,5110.457999999999,4.602,29.970000000000002
DZA,Africa,Algeria,2021,12,202112,6636393.0,7901.0,191320.0,205.0,148742.597,177.086,4288.089,4.592,35.690000000000005
CRI,North America,Costa Rica,2020,8,202008,890542.0,23467.0,9155.0,286.0,173289.12500000003,4566.405,1781.4569999999999,55.65100000000001,35.239999999999995
COG,Africa,Congo,2021,6,202106,365677.0,938.0,4798.0,12.0,64641.312999999995,165.813,848.1470000000002,2.122,18.129999999999995
NGA,Africa,Nigeria,2020,4,202004,19506.0,1797.0,574.0,56.0,92.27,8.499999999999998,2.7110000000000003,0.265,44.720000000000006
COG,Africa,Congo,2020,10,202010,159997.0,201.0,2818.0,3.0,28282.92399999999,35.531,498.1429999999997,0.5309999999999999,16.66999999999999
NIC,North America,Nicaragua,2021,8,202108,323434.0,2265.0,6118.0,5.0,48256.59599999999,337.94,912.8130000000007,0.745,6.3500000000000005
KEN,Africa,Kenya,2021,7,202107,5959523.0,19052.0,117021.0,297.0,108383.137,346.49099999999993,2128.207,5.400000000000001,34.76
KEN,Africa,Kenya,2021,10,202110,7804270.0,3876.0,161600.0,158.0,141932.717,70.48999999999998,2938.944,2.877000000000001,23.63
OWID_KOS,Europe,Kosovo,2021,1,202101,1720254.0,9074.0,43681.0,166.0,965287.8710000003,5091.705,24510.765999999996,93.148,33.800000000000004
TWN,Asia,Taiwan,2020,11,202011,18038.0,120.0,210.0,0.0,756.1540000000002,5.035000000000001,8.790000000000001,0.0,34.28999999999999
BRB,North America,Barbados,2020,4,202004,2071.0,47.0,122.0,7.0,7198.270999999999,163.361,424.0389999999998,24.331999999999997,0.0
PSE,Asia,Palestine,2021,9,202109,11297932.0,61434.0,116264.0,418.0,2163212.6800000006,11762.757000000001,22261.048000000003,80.036,31.170000000000005
PLW,Oceania,Palau,2021,8,202108,18.0,2.0,0.0,0.0,990.4240000000001,110.048,0.0,0.0,0.0
IRQ,Asia,Iraq,2020,5,202005,112314.0,4354.0,4085.0,112.0,2727.433,105.732,99.20099999999998,2.7219999999999995,43.17999999999999
BRA,South America,Brazil,2021,9,202109,633559210.0,522288.0,17675234.0,16268.0,2960647.8,2440.67,82597.084,76.01799999999999,30.029999999999994
VGB,North America,British Virgin Islands,2020,10,202010,2201.0,0.0,31.0,0.0,72346.59099999997,0.0,1018.97,0.0,0.0
BIH,Europe,Bosnia and Herzegovina,2020,11,202011,2143108.0,37811.0,58331.0,1447.0,656698.308,11586.172999999999,17873.979,443.39700000000005,30.90000000000001
BIH,Europe,Bosnia and Herzegovina,2020,6,202006,95167.0,1943.0,5006.0,33.0,29161.393000000004,595.381,1533.9529999999997,10.110000000000001,45.27
GRL,North America,Greenland,2020,12,202012,657.0,9.0,0.0,0.0,11553.068000000001,158.26200000000003,0.0,0.0,0.0
LBY,Africa,Libya,2021,7,202107,6737243.0,55640.0,102235.0,316.0,968198.0599999996,7995.934999999999,14692.023,45.41199999999999,46.63999999999998
CAF,Africa,Central African Republic,2022,1,202201,201283.0,1156.0,1652.0,7.0,40911.29,234.96,335.7780000000001,1.423,5.489999999999999
VCT,North America,Saint Vincent and the Grenadines,2020,6,202006,834.0,3.0,0.0,0.0,7495.353000000003,26.961,0.0,0.0,0.0
ROU,Europe,Romania,2021,10,202110,44801532.0,414363.0,1296342.0,10710.0,2342224.278,21662.896999999997,67772.765,559.92,35.00000000000001
PRT,Europe,Portugal,2020,6,202006,1120468.0,9641.0,45356.0,166.0,110196.35,948.178,4460.695,16.323000000000004,31.979999999999993
TTO,North America,Trinidad and Tobago,2021,8,202108,1298105.0,6036.0,36837.0,221.0,924988.6380000002,4301.064,26248.882,157.47899999999998,31.389999999999997
LIE,Europe,Liechtenstein,2021,3,202103,83563.0,105.0,1732.0,1.0,2184425.159,2744.805,45276.30499999999,26.141,34.92
BEN,Africa,Benin,2021,2,202102,133911.0,1541.0,1711.0,18.0,10755.014000000001,123.76499999999999,137.41699999999997,1.4460000000000002,22.430000000000007
VCT,North America,Saint Vincent and the Grenadines,2021,9,202109,82077.0,1172.0,428.0,9.0,737644.8070000001,10533.032000000001,3846.5369999999994,80.88300000000001,36.849999999999994
ETH,Africa,Ethiopia,2021,7,202107,8608593.0,4191.0,134949.0,65.0,73030.784,35.555,1144.8339999999998,0.5450000000000003,36.6
BMU,North America,Bermuda,2021,12,202112,182449.0,672.0,3294.0,4.0,2938365.6489999993,10822.651,53050.306000000004,64.421,0.0
OWID_UMC,,Upper middle income,2021,4,202104,1280474964.0,6519941.0,36826256.0,186431.0,509403.9959999999,2593.7909999999997,14650.374,74.16499999999999,0.0
ATG,North America,Antigua and Barbuda,2021,9,202109,71908.0,1516.0,1627.0,35.0,728344.541,15355.320000000002,16479.619999999995,354.511,40.379999999999995
AGO,Africa,Angola,2020,9,202009,111469.0,2318.0,4268.0,75.0,3284.9130000000005,68.312,125.77499999999999,2.2049999999999996,34.77
ARM,Asia,Armenia,2021,1,202101,5076072.0,7617.0,92132.0,257.0,1710193.0929999999,2566.263,31040.438000000002,86.58800000000001,24.02
FIN,Europe,Finland,2020,2,202002,34.0,2.0,0.0,0.0,6.121000000000002,0.36,0.0,0.0,0.0
AND,Europe,Andorra,2020,3,202003,2787.0,376.0,39.0,12.0,36029.17199999999,4860.771,504.178,155.131,9.99
SLB,Oceania,Solomon Islands,2021,12,202112,636.0,4.0,0.0,0.0,903.4069999999999,5.682,0.0,0.0,0.0
MLT,Europe,Malta,2020,12,202012,352991.0,2901.0,5572.0,82.0,683958.536,5621.007,10796.357999999997,158.88199999999998,29.839999999999996
ECU,South America,Ecuador,2022,1,202201,9046865.0,53524.0,540630.0,525.0,505737.1049999999,2992.094,30222.255,29.349,14.510000000000002
FSM,Oceania,Micronesia (country),2021,1,202101,11.0,1.0,0.0,0.0,94.62200000000003,8.602,0.0,0.0,0.0
COK,Oceania,Cook Islands,2021,10,202110,31.0,0.0,0.0,0.0,1764.1790000000015,0.0,0.0,0.0,0.0
LAO,Asia,Laos,2020,3,202003,50.0,9.0,0.0,0.0,6.775999999999999,1.221,0.0,0.0,0.0
SSD,Africa,South Sudan,2020,9,202009,78188.0,177.0,1459.0,2.0,6869.821000000001,15.550999999999998,128.1860000000001,0.176,32.15
OWID_NAM,,North America,2021,3,202103,1058231856.0,2217721.0,24213565.0,57803.0,1773826.7810000002,3717.382,40587.203,96.88900000000001,0.0
SSD,Africa,South Sudan,2021,11,202111,377629.0,397.0,3990.0,0.0,33179.55099999999,34.881,350.5799999999999,0.0,36.879999999999995
COL,South America,Colombia,2020,8,202008,14415644.0,319586.0,466528.0,9557.0,281193.94299999997,6233.898,9100.174,186.417,32.03000000000001
CIV,Africa,Cote d'Ivoire,2020,10,202010,627301.0,992.0,3753.0,6.0,23187.317000000006,36.668,138.733,0.22199999999999998,28.880000000000003
IRL,Europe,Ireland,2021,8,202108,10121549.0,51471.0,156988.0,57.0,2031255.066,10329.517,31505.321000000004,11.437999999999999,33.65
PSE,Asia,Palestine,2020,6,202006,25938.0,1980.0,99.0,5.0,4966.343,379.10799999999995,18.944999999999997,0.956,59.699999999999996
BLR,Europe,Belarus,2020,12,202012,5144839.0,57637.0,40022.0,266.0,544838.662,6103.758999999998,4238.331999999999,28.165,32.53
BEL,Europe,Belgium,2021,9,202109,36463705.0,60290.0,764611.0,222.0,3134685.1799999997,5182.967000000001,65731.521,19.089,32.19
BIH,Europe,Bosnia and Herzegovina,2021,3,202103,4584265.0,38647.0,176346.0,1528.0,1404725.782,11842.344000000001,54036.52600000001,468.21399999999994,41.449999999999996
COD,Africa,Democratic Republic of Congo,2021,11,202111,1734692.0,764.0,33029.0,16.0,18778.195999999996,8.27,357.5450000000001,0.173,32.76
HKG,Asia,Hong Kong,2021,4,202104,349045.0,307.0,6229.0,4.0,46213.986999999994,40.64699999999999,824.7270000000003,0.529,0.0
SGP,Asia,Singapore,2020,5,202005,824865.0,18715.0,655.0,8.0,151251.46899999998,3431.678999999999,120.101,1.465,28.779999999999998
SYC,Africa,Seychelles,2020,8,202008,3867.0,17.0,0.0,0.0,39096.148,171.87300000000002,0.0,0.0,2.9400000000000004
GRC,Europe,Greece,2020,6,202006,95085.0,492.0,5574.0,17.0,9168.578,47.44,537.4740000000004,1.6360000000000003,30.75
LVA,Europe,Latvia,2020,10,202010,106264.0,4070.0,1459.0,34.0,56918.994000000006,2180.0449999999996,781.4969999999998,18.214999999999996,45.760000000000005
RWA,Africa,Rwanda,2021,10,202110,3066525.0,2181.0,40598.0,58.0,230973.606,164.275,3057.8789999999995,4.369000000000001,20.619999999999997
CAN,North America,Canada,2021,11,202111,52864275.0,77361.0,882849.0,717.0,1388683.299,2032.181,23191.425,18.834000000000007,31.369999999999997
BDI,Africa,Burundi,2021,6,202106,152959.0,662.0,230.0,2.0,12480.92,54.018,18.775000000000002,0.163,32.60000000000001
CMR,Africa,Cameroon,2021,10,202110,3034527.0,10196.0,48444.0,227.0,111464.06699999997,374.519,1779.4419999999996,8.338,19.640000000000008
MWI,Africa,Malawi,2022,1,202201,1271733.0,7644.0,38636.0,102.0,64726.874999999985,389.0539999999999,1966.4400000000003,5.189999999999999,13.94
TGO,Africa,Togo,2020,12,202012,102862.0,659.0,2054.0,4.0,12132.469,77.73,242.2790000000001,0.472,32.970000000000006
TTO,North America,Trinidad and Tobago,2021,10,202110,1672024.0,6620.0,49308.0,214.0,1191431.51,4717.203000000001,35135.323,152.48999999999998,32.769999999999996
BGR,Europe,Bulgaria,2021,12,202112,22352598.0,52051.0,925071.0,2502.0,3241078.1750000003,7547.281,134133.287,362.7900000000001,30.639999999999997
PRT,Europe,Portugal,2021,3,202103,25249953.0,17160.0,516947.0,531.0,2483295.065,1687.6600000000005,50840.964,52.22299999999999,22.790000000000003
VCT,North America,Saint Vincent and the Grenadines,2021,6,202106,64550.0,190.0,360.0,0.0,580125.641,1707.5719999999997,3235.410000000002,0.0,30.4
OWID_OCE,,Oceania,2020,7,202007,413837.0,9465.0,4684.0,100.0,9575.137,218.997,108.376,2.3120000000000003,0.0
VCT,North America,Saint Vincent and the Grenadines,2021,3,202103,52231.0,192.0,274.0,2.0,469411.9670000002,1725.5470000000003,2462.4999999999995,17.974,29.67
BOL,South America,Bolivia,2020,4,202004,14801.0,1060.0,887.0,56.0,1250.83,89.58100000000005,74.96000000000001,4.741999999999999,41.78999999999999
BEN,Africa,Benin,2020,8,202008,62855.0,340.0,1195.0,4.0,5048.1749999999965,27.305,95.97499999999997,0.321,29.18
SMR,Europe,San Marino,2020,2,202002,1.0,1.0,1.0,1.0,29.403,29.403,29.403,29.403,0.0
AIA,North America,Anguilla,2020,6,202006,90.0,0.0,0.0,0.0,5950.41,0.0,0.0,0.0,0.0
FLK,South America,Falkland Islands,2020,10,202010,403.0,0.0,0.0,0.0,114229.017,0.0,0.0,0.0,0.0
JPN,Asia,Japan,2021,5,202105,21045760.0,153716.0,360633.0,2816.0,166962.53300000002,1219.4769999999999,2861.0139999999997,22.342000000000002,29.779999999999994
OWID_SAM,,South America,2020,4,202004,2289404.0,165752.0,142664.0,12057.0,5271.966000000001,381.685,328.5210000000001,27.767999999999997,0.0
EGY,Africa,Egypt,2020,9,202009,3038840.0,4259.0,170670.0,509.0,29147.216000000004,40.85199999999999,1636.9909999999998,4.880999999999999,27.769999999999996
EGY,Africa,Egypt,2020,4,202004,83386.0,4827.0,6017.0,346.0,799.805,46.29899999999999,57.711999999999996,3.3200000000000007,41.92000000000001
GNQ,Africa,Equatorial Guinea,2021,12,202112,422216.0,118.0,5425.0,0.0,291205.34099999984,81.387,3741.6690000000012,0.0,20.09000000000001
MLT,Europe,Malta,2021,4,202104,893451.0,1259.0,12166.0,21.0,1731158.6899999997,2439.4499999999994,23572.952999999994,40.69200000000001,20.860000000000007
IMN,Europe,Isle of Man,2021,9,202109,213281.0,906.0,1244.0,13.0,2497143.192,10607.657,14565.046000000011,152.207,0.0
TWN,Asia,Taiwan,2020,5,202005,13625.0,13.0,207.0,1.0,571.166,0.546,8.673,0.042,6.309999999999999
PSE,Asia,Palestine,2021,3,202103,6630876.0,58741.0,72142.0,585.0,1269612.4430000002,11247.132000000003,13813.010999999997,112.00999999999996,34.599999999999994
BHR,Asia,Bahrain,2020,11,202011,2539313.0,5311.0,10017.0,20.0,1452451.105,3037.818000000001,5729.573999999999,11.439999999999996,26.22
CRI,North America,Costa Rica,2021,9,202109,14994975.0,68459.0,177372.0,880.0,2917847.8980000005,13321.325000000003,34514.531,171.23799999999997,31.24
SGP,Asia,Singapore,2021,3,202103,1864345.0,445.0,918.0,1.0,341855.83900000004,81.593,168.33500000000006,0.183,34.559999999999995
DNK,Europe,Denmark,2020,4,202004,197702.0,6298.0,9093.0,362.0,34008.558,1083.3780000000002,1564.171,62.264,30.449999999999992
BWA,Africa,Botswana,2021,6,202106,1860810.0,14707.0,28901.0,276.0,776230.1589999999,6134.972000000001,12055.950000000004,115.132,41.51999999999999
SLE,Africa,Sierra Leone,2020,4,202004,1108.0,123.0,28.0,7.0,136.096,15.11,3.439,0.86,2.3499999999999996
TUR,Asia,Turkey,2021,6,202106,160312473.0,176248.0,1464988.0,2205.0,1885081.3179999997,2072.463,17226.493000000002,25.928,26.560000000000006
UGA,Africa,Uganda,2021,10,202110,3876243.0,2599.0,98718.0,59.0,82257.054,55.154999999999994,2094.879,1.247,26.779999999999994
LBN,Asia,Lebanon,2021,6,202106,16284890.0,4478.0,234036.0,122.0,2405750.7369999997,661.5310000000001,34573.90699999999,18.020000000000003,26.57000000000001
LCA,North America,Saint Lucia,2021,6,202106,155700.0,229.0,2435.0,5.0,844355.5110000002,1241.8630000000003,13204.914999999999,27.115000000000002,29.85
LSO,Africa,Lesotho,2020,11,202011,61138.0,156.0,1320.0,0.0,28316.865000000016,72.253,611.3700000000002,0.0,26.880000000000003
MDV,Asia,Maldives,2021,4,202104,792272.0,5756.0,2068.0,6.0,1457400.389,10588.280000000002,3804.1289999999985,11.040000000000001,35.7
TTO,North America,Trinidad and Tobago,2021,4,202104,267657.0,2798.0,4554.0,27.0,190723.93,1993.767,3245.031,19.240000000000002,46.510000000000005
MMR,Asia,Myanmar,2020,9,202009,150402.0,12491.0,2523.0,304.0,2744.2609999999995,227.91299999999998,46.034,5.5440000000000005,52.07999999999999
NLD,Europe,Netherlands,2020,11,202011,13460504.0,172540.0,255269.0,1984.0,783813.5660000002,10047.111,14864.473999999997,115.53000000000003,26.250000000000007
USA,North America,United States,2021,5,202105,1022470080.0,921077.0,18143440.0,18371.0,3071263.9949999996,2766.7019999999998,54498.70100000001,55.18300000000001,24.60000000000001
FRA,Europe,France,2020,3,202003,407472.0,52129.0,21323.0,3524.0,6043.604,773.1729999999999,316.26099999999997,52.269,74.73999999999998
NPL,Asia,Nepal,2021,9,202109,23422810.0,32414.0,329353.0,385.0,789313.3340000001,1092.302,11098.699,12.972,25.610000000000007
AIA,North America,Anguilla,2021,2,202102,495.0,2.0,0.0,0.0,32727.279999999988,132.232,0.0,0.0,0.0
AIA,North America,Anguilla,2021,3,202103,634.0,7.0,0.0,0.0,41917.35699999999,462.81000000000006,0.0,0.0,0.0
NPL,Asia,Nepal,2021,10,202110,24951348.0,17509.0,349707.0,272.0,840822.7580000001,590.0260000000001,11784.598999999998,9.168,26.71
UZB,Asia,Uzbekistan,2020,3,202003,1062.0,172.0,9.0,2.0,31.293999999999997,5.0680000000000005,0.265,0.058,4.69
URY,South America,Uruguay,2021,5,202105,7546728.0,96075.0,108008.0,1660.0,2165394.2210000004,27566.947,30990.9,476.30700000000013,32.75
