iso_code,continent,location,LY,LW,total_cases_LY,new_cases_LY,total_deaths_LY,new_deaths_LY,reproduction_rate_LY,CY,CW,total_cases_CT,new_cases_CT,total_deaths_CT,new_deaths_CT,reproduction_rate_CT
FRA,Europe,France,2020,27,823653.0,2426.0,119535.0,50.0,4.2700000000000005,2021,27,23259721.0,6914.0,444231.0,132.0,3.75
OWID_LMC,,Lower middle income,2020,33,30286056.0,589893.0,731993.0,10521.0,0.0,2021,33,372132975.0,1208192.0,6426182.0,30067.0,0.0
QAT,Asia,Qatar,2020,33,797415.0,2159.0,1322.0,10.0,7.299999999999999,2021,33,1598364.0,1509.0,4207.0,0.0,8.07
OWID_UMC,,Upper middle income,2020,47,119590924.0,902643.0,3979624.0,19557.0,0.0,2021,47,567281983.0,837262.0,15095418.0,20570.0,0.0
USA,North America,United States,2020,48,90210008.0,1160845.0,1845624.0,10836.0,7.4,2021,48,336228071.0,503392.0,5430446.0,5694.0,6.949999999999999
MNG,Asia,Mongolia,2020,34,2086.0,0.0,0.0,0.0,1.84,2021,34,1308299.0,10613.0,6208.0,24.0,8.02
MSR,North America,Montserrat,2020,29,84.0,0.0,7.0,0.0,0.0,2021,29,144.0,1.0,7.0,0.0,0.0
MCO,Europe,Monaco,2020,24,693.0,0.0,28.0,0.0,0.0,2021,24,17601.0,16.0,231.0,0.0,8.73
HUN,Europe,Hungary,2020,13,1615.0,240.0,63.0,7.0,11.879999999999999,2021,13,4174809.0,63808.0,132843.0,1684.0,7.89
MDA,Europe,Moldova,2020,45,551095.0,5635.0,12946.0,106.0,7.85,2021,45,337768.0,653.0,7790.0,39.0,0.92
TLS,Asia,Timor,2020,35,185.0,1.0,0.0,0.0,0.0,2021,35,106649.0,2255.0,373.0,13.0,8.44
NER,Africa,Niger,2020,14,436.0,117.0,23.0,5.0,1.13,2021,14,15070.0,27.0,562.0,2.0,2.84
NER,Africa,Niger,2020,14,72.0,17.0,7.0,2.0,0.0,2021,14,15070.0,27.0,562.0,2.0,2.84
ATG,North America,Antigua and Barbuda,2020,45,905.0,3.0,21.0,0.0,3.37,2021,45,24441.0,33.0,619.0,3.0,3.9
EGY,Africa,Egypt,2020,9,7.0,0.0,0.0,0.0,0.0,2021,9,1260093.0,4286.0,73465.0,341.0,7.000000000000001
DZA,Africa,Algeria,2020,10,67.0,16.0,0.0,0.0,0.0,2021,10,113092.0,132.0,2983.0,4.0,0.9
GNQ,Africa,Equatorial Guinea,2020,33,33747.0,0.0,581.0,0.0,2.12,2021,33,62678.0,32.0,861.0,0.0,6.46
GNB,Africa,Guinea-Bissau,2020,27,4922.0,40.0,70.0,2.0,3.0200000000000005,2021,27,15404.0,13.0,276.0,0.0,5.17
GNB,Africa,Guinea-Bissau,2020,27,6838.0,111.0,98.0,1.0,3.8499999999999996,2021,27,15404.0,13.0,276.0,0.0,5.17
GNB,Africa,Guinea-Bissau,2020,24,9844.0,92.0,90.0,3.0,7.030000000000001,2021,24,26562.0,15.0,478.0,1.0,8.02
ITA,Europe,Italy,2020,26,1675265.0,1861.0,242712.0,106.0,6.98,2021,26,29785604.0,5194.0,891473.0,205.0,4.26
VGB,North America,British Virgin Islands,2020,23,8.0,0.0,1.0,0.0,0.0,2021,23,496.0,0.0,2.0,0.0,0.0
VGB,North America,British Virgin Islands,2020,23,48.0,0.0,6.0,0.0,0.0,2021,23,496.0,0.0,2.0,0.0,0.0
COD,Africa,Democratic Republic of Congo,2020,35,69391.0,196.0,1775.0,7.0,6.880000000000001,2021,35,379406.0,609.0,7385.0,4.0,6.739999999999999
KAZ,Asia,Kazakhstan,2020,21,49700.0,2069.0,244.0,1.0,9.270000000000001,2021,21,2944134.0,15637.0,50043.0,173.0,6.53
KEN,Africa,Kenya,2020,35,231553.0,1676.0,3931.0,30.0,4.86,2021,35,1622742.0,6226.0,32184.0,227.0,5.81
UKR,Europe,Ukraine,2020,12,130.0,44.0,14.0,2.0,0.0,2021,12,10800186.0,84099.0,213811.0,1660.0,9.05
OWID_LMC,,Lower middle income,2020,18,456455.0,15179.0,22446.0,529.0,0.0,2021,18,32300517.0,455021.0,511127.0,5138.0,0.0
OWID_LMC,,Lower middle income,2020,18,1015109.0,32772.0,51485.0,1292.0,0.0,2021,18,32300517.0,455021.0,511127.0,5138.0,0.0
HKG,Asia,Hong Kong,2020,34,32042.0,251.0,508.0,8.0,0.0,2021,34,84298.0,20.0,1484.0,0.0,0.0
CHN,Asia,China,2020,36,170106.0,27.0,9268.0,0.0,1.24,2021,36,379872.0,112.0,18544.0,0.0,3.42
CHN,Asia,China,2020,36,425478.0,64.0,23170.0,0.0,3.45,2021,36,379872.0,112.0,18544.0,0.0,3.42
PYF,Oceania,French Polynesia,2020,53,83818.0,376.0,562.0,6.0,0.0,2021,53,278286.0,6.0,3816.0,0.0,0.0
NIC,North America,Nicaragua,2020,25,12043.0,359.0,430.0,9.0,9.39,2021,25,53804.0,34.0,1316.0,0.0,2.09
HTI,North America,Haiti,2020,14,65.0,3.0,0.0,0.0,0.0,2021,14,50988.0,22.0,1007.0,1.0,4.420000000000001
HTI,North America,Haiti,2020,14,38.0,7.0,0.0,0.0,0.0,2021,14,50988.0,22.0,1007.0,1.0,4.420000000000001
OWID_HIC,,High income,2020,42,100708031.0,1190663.0,3131463.0,11130.0,0.0,2021,42,708842627.0,1321555.0,12005012.0,16107.0,0.0
CAN,North America,Canada,2020,18,266697.0,8146.0,18868.0,962.0,5.039999999999999,2021,18,7249183.0,48624.0,144565.0,292.0,5.909999999999999
CAN,North America,Canada,2020,18,118572.0,3307.0,8910.0,350.0,1.93,2021,18,7249183.0,48624.0,144565.0,292.0,5.909999999999999
OWID_INT,,International,2020,40,2163.0,0.0,45.0,0.0,0.0,2021,40,1442.0,0.0,30.0,0.0,0.0
OWID_INT,,International,2020,40,2884.0,0.0,60.0,0.0,0.0,2021,40,1442.0,0.0,30.0,0.0,0.0
SVN,Europe,Slovenia,2020,21,10271.0,3.0,735.0,3.0,2.74,2021,21,1752598.0,2517.0,30364.0,29.0,5.4
IMN,Europe,Isle of Man,2020,29,2352.0,0.0,168.0,0.0,0.0,2021,29,12846.0,390.0,203.0,0.0,0.0
PRY,South America,Paraguay,2020,52,715695.0,5005.0,14931.0,102.0,7.0,2021,52,3253469.0,932.0,116070.0,73.0,8.34
DMA,North America,Dominica,2020,34,127.0,1.0,0.0,0.0,0.0,2021,34,6661.0,377.0,0.0,0.0,3.78
TJK,Asia,Tajikistan,2020,23,24893.0,563.0,285.0,1.0,4.28,2021,23,27428.0,0.0,182.0,0.0,0.01
TJK,Asia,Tajikistan,2020,23,3807.0,121.0,47.0,0.0,0.82,2021,23,27428.0,0.0,182.0,0.0,0.01
CUW,North America,Curacao,2020,47,10474.0,375.0,17.0,1.0,0.0,2021,47,120821.0,87.0,1226.0,1.0,0.0
MYS,Asia,Malaysia,2020,42,122811.0,4531.0,1219.0,28.0,10.479999999999999,2021,42,16532193.0,52321.0,193178.0,593.0,5.620000000000001
GRL,North America,Greenland,2020,18,55.0,0.0,0.0,0.0,0.0,2021,18,31.0,0.0,0.0,0.0,0.0
GRL,North America,Greenland,2020,18,22.0,0.0,0.0,0.0,0.0,2021,18,31.0,0.0,0.0,0.0,0.0
RWA,Africa,Rwanda,2020,40,14542.0,12.0,87.0,0.0,1.63,2021,40,485886.0,790.0,6306.0,25.0,3.2600000000000002
RWA,Africa,Rwanda,2020,40,19328.0,29.0,116.0,0.0,2.0300000000000002,2021,40,485886.0,790.0,6306.0,25.0,3.2600000000000002
GRL,North America,Greenland,2020,14,30.0,0.0,0.0,0.0,0.0,2021,14,124.0,0.0,0.0,0.0,0.0
GRL,North America,Greenland,2020,14,41.0,1.0,0.0,0.0,0.0,2021,14,124.0,0.0,0.0,0.0,0.0
KNA,North America,Saint Kitts and Nevis,2020,14,35.0,1.0,0.0,0.0,0.0,2021,14,176.0,0.0,0.0,0.0,0.0
KNA,North America,Saint Kitts and Nevis,2020,14,17.0,6.0,0.0,0.0,0.0,2021,14,176.0,0.0,0.0,0.0,0.0
RUS,Europe,Russia,2020,53,15368595.0,135224.0,275709.0,2732.0,4.88,2021,53,61606955.0,130683.0,1802573.0,5448.0,5.12
GRD,North America,Grenada,2020,14,43.0,3.0,0.0,0.0,0.0,2021,14,620.0,0.0,4.0,0.0,0.0
GRD,North America,Grenada,2020,14,27.0,2.0,0.0,0.0,0.0,2021,14,620.0,0.0,4.0,0.0,0.0
GRL,North America,Greenland,2020,50,131.0,1.0,0.0,0.0,0.0,2021,50,11973.0,231.0,0.0,0.0,0.0
FIN,Europe,Finland,2020,15,17177.0,1023.0,268.0,24.0,8.66,2021,15,563427.0,2613.0,6016.0,22.0,5.85
BHR,Asia,Bahrain,2020,27,112518.0,2099.0,377.0,9.0,3.99,2021,27,1062194.0,832.0,5396.0,11.0,1.94
BHR,Asia,Bahrain,2020,27,78702.0,1491.0,254.0,9.0,3.04,2021,27,1062194.0,832.0,5396.0,11.0,1.94
PYF,Oceania,French Polynesia,2020,42,23996.0,1043.0,86.0,4.0,0.0,2021,42,317753.0,80.0,4413.0,7.0,0.0
AGO,Africa,Angola,2020,34,14068.0,255.0,639.0,8.0,7.039999999999999,2021,34,316228.0,1283.0,7857.0,54.0,8.129999999999999
MUS,Africa,Mauritius,2020,50,3594.0,7.0,70.0,0.0,4.0600000000000005,2021,50,156182.0,548.0,1680.0,0.0,5.8999999999999995
MLT,Europe,Malta,2020,40,9438.0,146.0,110.0,3.0,3.6100000000000003,2021,40,74350.0,38.0,917.0,2.0,1.83
MLT,Europe,Malta,2020,40,12078.0,100.0,132.0,4.0,3.5,2021,40,74350.0,38.0,917.0,2.0,1.83
VAT,Europe,Vatican,2020,44,189.0,0.0,0.0,0.0,0.0,2021,44,189.0,0.0,0.0,0.0,0.0
SWZ,Africa,Eswatini,2020,13,40.0,8.0,0.0,0.0,0.0,2021,13,121109.0,35.0,4659.0,1.0,4.5200000000000005
MOZ,Africa,Mozambique,2020,45,93056.0,708.0,672.0,7.0,6.12,2021,45,908001.0,75.0,11594.0,4.0,5.08
COD,Africa,Democratic Republic of Congo,2020,31,9084.0,14.0,215.0,0.0,0.97,2021,31,343099.0,2131.0,7176.0,17.0,7.05
COD,Africa,Democratic Republic of Congo,2020,31,53559.0,269.0,1260.0,11.0,5.819999999999999,2021,31,343099.0,2131.0,7176.0,17.0,7.05
KWT,Asia,Kuwait,2020,22,164599.0,5728.0,1252.0,57.0,7.03,2021,22,2121071.0,8494.0,12251.0,40.0,7.550000000000001
GHA,Africa,Ghana,2020,53,273127.0,485.0,1671.0,2.0,6.05,2021,53,841190.0,8431.0,7706.0,26.0,8.58
RUS,Europe,Russia,2020,22,2594179.0,60693.0,28020.0,1167.0,6.699999999999999,2021,22,34784539.0,60311.0,823258.0,2637.0,7.109999999999999
LCA,North America,Saint Lucia,2020,53,1660.0,48.0,25.0,0.0,5.42,2021,53,80431.0,295.0,1770.0,0.0,10.350000000000001
MLI,Africa,Mali,2020,24,11583.0,253.0,674.0,14.0,7.100000000000001,2021,24,100266.0,53.0,3646.0,5.0,6.3500000000000005
BFA,Africa,Burkina Faso,2020,17,4240.0,64.0,274.0,5.0,5.949999999999999,2021,17,92285.0,117.0,1086.0,2.0,6.08
ROU,Europe,Romania,2020,25,159549.0,2051.0,10182.0,106.0,8.770000000000001,2021,25,7559777.0,546.0,224315.0,504.0,3.9100000000000006
ROU,Europe,Romania,2020,27,79865.0,948.0,4897.0,62.0,3.45,2021,27,4322829.0,208.0,133955.0,609.0,2.9
ROU,Europe,Romania,2020,27,111790.0,1612.0,6793.0,80.0,4.63,2021,27,4322829.0,208.0,133955.0,609.0,2.9
LIE,Europe,Liechtenstein,2020,19,581.0,0.0,7.0,0.0,0.0,2021,19,21315.0,29.0,398.0,1.0,4.98
MNG,Asia,Mongolia,2020,31,1741.0,3.0,0.0,0.0,1.75,2021,31,1126466.0,8931.0,5588.0,48.0,7.029999999999999
MNG,Asia,Mongolia,2020,31,293.0,2.0,0.0,0.0,0.28,2021,31,1126466.0,8931.0,5588.0,48.0,7.029999999999999
HKG,Asia,Hong Kong,2020,4,9.0,5.0,0.0,0.0,0.0,2021,4,68603.0,507.0,1160.0,6.0,0.0
LSO,Africa,Lesotho,2020,45,13735.0,14.0,308.0,0.0,4.8,2021,45,129952.0,50.0,3950.0,1.0,2.69
NZL,Oceania,New Zealand,2020,45,13807.0,23.0,175.0,0.0,6.1000000000000005,2021,45,6594.0,166.0,28.0,0.0,1.29
PYF,Oceania,French Polynesia,2020,11,6.0,3.0,0.0,0.0,0.0,2021,11,129516.0,68.0,986.0,1.0,0.0
ARG,South America,Argentina,2020,34,2199049.0,47702.0,43990.0,1211.0,7.630000000000001,2021,34,35748174.0,49944.0,767331.0,1281.0,5.600000000000001
NZL,Oceania,New Zealand,2020,14,1750.0,196.0,3.0,1.0,4.77,2021,14,9986.0,19.0,104.0,0.0,3.95
NZL,Oceania,New Zealand,2020,14,3323.0,303.0,4.0,0.0,5.36,2021,14,9986.0,19.0,104.0,0.0,3.95
SEN,Africa,Senegal,2020,41,106178.0,176.0,2189.0,2.0,5.92,2021,41,516715.0,42.0,13039.0,9.0,3.87
SAU,Asia,Saudi Arabia,2020,20,315878.0,14880.0,1915.0,63.0,8.64,2021,20,3005718.0,6827.0,49769.0,88.0,7.210000000000001
CYM,North America,Cayman Islands,2020,47,1804.0,7.0,13.0,1.0,0.0,2021,47,32086.0,2105.0,20.0,2.0,0.0
EST,Europe,Estonia,2020,49,67424.0,2192.0,617.0,8.0,5.9799999999999995,2021,49,665993.0,1424.0,5389.0,11.0,2.39
EST,Europe,Estonia,2020,49,24360.0,610.0,230.0,9.0,2.4,2021,49,665993.0,1424.0,5389.0,11.0,2.39
SWZ,Africa,Eswatini,2020,17,231.0,34.0,7.0,0.0,0.0,2021,17,128974.0,25.0,4697.0,0.0,0.6799999999999999
NPL,Asia,Nepal,2020,16,135.0,22.0,0.0,0.0,0.0,2021,16,1971702.0,3933.0,21423.0,36.0,12.6
COD,Africa,Democratic Republic of Congo,2020,16,1825.0,84.0,151.0,5.0,8.309999999999999,2021,16,200985.0,352.0,5215.0,0.0,7.410000000000002
VGB,North America,British Virgin Islands,2020,25,56.0,0.0,7.0,0.0,0.0,2021,25,1736.0,0.0,7.0,0.0,0.0
JPN,Asia,Japan,2020,31,37790.0,1534.0,1013.0,0.0,1.47,2021,31,6265600.0,61051.0,106122.0,68.0,12.120000000000001
JPN,Asia,Japan,2020,31,197994.0,6588.0,6025.0,15.0,9.01,2021,31,6265600.0,61051.0,106122.0,68.0,12.120000000000001
QAT,Asia,Qatar,2020,53,717167.0,931.0,1223.0,1.0,5.8,2021,53,1494889.0,2732.0,3698.0,4.0,10.770000000000001
USA,North America,United States,2020,23,11218690.0,126043.0,665032.0,5284.0,5.859999999999999,2021,23,66682222.0,13286.0,1187278.0,311.0,1.43
USA,North America,United States,2020,23,1799154.0,19454.0,107674.0,621.0,0.98,2021,23,66682222.0,13286.0,1187278.0,311.0,1.43
FLK,South America,Falkland Islands,2020,14,1.0,1.0,0.0,0.0,0.0,2021,14,216.0,0.0,0.0,0.0,0.0
FIN,Europe,Finland,2020,45,118147.0,1272.0,2522.0,4.0,7.640000000000001,2021,45,157531.0,0.0,1158.0,0.0,1.2
UGA,Africa,Uganda,2020,49,40604.0,515.0,406.0,4.0,2.4,2021,49,382524.0,127.0,9756.0,0.0,2.96
UGA,Africa,Uganda,2020,49,108142.0,1729.0,1029.0,1.0,6.109999999999999,2021,49,382524.0,127.0,9756.0,0.0,2.96
GTM,North America,Guatemala,2020,20,9631.0,796.0,200.0,9.0,10.920000000000002,2021,20,1664424.0,6234.0,54609.0,155.0,6.91
RUS,Europe,Russia,2020,28,4898651.0,45885.0,74567.0,1177.0,6.709999999999999,2021,28,39309791.0,169291.0,964132.0,4909.0,7.82
MWI,Africa,Malawi,2020,36,27967.0,45.0,875.0,0.0,2.77,2021,36,242777.0,309.0,8789.0,29.0,2.2
MWI,Africa,Malawi,2020,36,11102.0,38.0,349.0,1.0,1.15,2021,36,242777.0,309.0,8789.0,29.0,2.2
MDG,Africa,Madagascar,2020,44,118919.0,143.0,1708.0,0.0,2.73,2021,44,305374.0,4.0,6735.0,3.0,1.1
ATG,North America,Antigua and Barbuda,2020,17,165.0,1.0,21.0,0.0,0.0,2021,17,8533.0,11.0,217.0,0.0,4.039999999999999
NZL,Oceania,New Zealand,2020,37,12523.0,25.0,168.0,0.0,5.34,2021,37,26950.0,145.0,189.0,0.0,6.76
GAB,Africa,Gabon,2020,16,539.0,62.0,7.0,0.0,1.33,2021,16,149134.0,1222.0,914.0,6.0,7.460000000000001
NGA,Africa,Nigeria,2020,20,35031.0,1470.0,1129.0,48.0,8.91,2021,20,1158936.0,332.0,14459.0,1.0,6.540000000000001
TZA,Africa,Tanzania,2020,14,52.0,5.0,1.0,1.0,0.0,2021,14,2036.0,0.0,84.0,0.0,0.0
TZA,Africa,Tanzania,2020,14,80.0,1.0,4.0,0.0,0.0,2021,14,2036.0,0.0,84.0,0.0,0.0
EGY,Africa,Egypt,2020,44,749294.0,1158.0,43637.0,79.0,7.800000000000002,2021,44,2291221.0,6351.0,129031.0,350.0,7.260000000000001
HUN,Europe,Hungary,2020,53,1592357.0,7152.0,46466.0,586.0,3.65,2021,53,7488502.0,19085.0,233243.0,879.0,5.13
BLR,Europe,Belarus,2020,44,669194.0,6504.0,6782.0,27.0,8.57,2021,44,4145492.0,13993.0,31944.0,115.0,6.960000000000001
HKG,Asia,Hong Kong,2020,12,1380.0,133.0,28.0,0.0,0.0,2021,12,79345.0,114.0,1421.0,0.0,0.0
COL,South America,Colombia,2020,15,14303.0,1303.0,434.0,68.0,10.52,2021,15,17365483.0,81518.0,453583.0,1676.0,9.23
IND,Asia,India,2020,36,7312411.0,148433.0,129757.0,1790.0,2.22,2021,36,98317664.0,115815.0,1315790.0,1190.0,3.1900000000000004
IND,Asia,India,2020,36,19696666.0,422645.0,342368.0,5338.0,5.550000000000001,2021,36,98317664.0,115815.0,1315790.0,1190.0,3.1900000000000004
IND,Asia,India,2020,7,21.0,0.0,0.0,0.0,0.0,2021,7,76093452.0,78577.0,1087489.0,646.0,6.73
ZAF,Africa,South Africa,2020,52,6693936.0,82434.0,179281.0,1982.0,9.17,2021,52,23485081.0,115328.0,634054.0,428.0,6.26
CYM,North America,Cayman Islands,2020,18,148.0,1.0,2.0,0.0,0.0,2021,18,543.0,0.0,2.0,0.0,0.0
CYM,North America,Cayman Islands,2020,18,356.0,3.0,5.0,0.0,0.0,2021,18,543.0,0.0,2.0,0.0,0.0
OWID_INT,,International,2020,8,3874.0,349.0,6.0,2.0,0.0,2021,8,5047.0,0.0,105.0,0.0,0.0
OWID_SAM,,South America,2020,36,12538026.0,122689.0,492909.0,3032.0,0.0,2021,36,147930375.0,137372.0,4533847.0,4513.0,0.0
OWID_SAM,,South America,2020,36,32652335.0,364890.0,1268780.0,10109.0,0.0,2021,36,147930375.0,137372.0,4533847.0,4513.0,0.0
SWZ,Africa,Eswatini,2020,11,1.0,1.0,0.0,0.0,0.0,2021,11,120440.0,61.0,4611.0,3.0,3.2200000000000006
JPN,Asia,Japan,2020,50,1188468.0,17356.0,17338.0,254.0,7.79,2021,50,12092775.0,800.0,128554.0,9.0,7.3
SSD,Africa,South Sudan,2020,40,10782.0,28.0,196.0,0.0,4.28,2021,40,59888.0,84.0,642.0,2.0,5.3500000000000005
SSD,Africa,South Sudan,2020,40,8134.0,11.0,149.0,1.0,3.21,2021,40,59888.0,84.0,642.0,2.0,5.3500000000000005
ITA,Europe,Italy,2020,27,721324.0,442.0,104249.0,51.0,2.37,2021,27,12784881.0,2602.0,382839.0,71.0,2.69
ITA,Europe,Italy,2020,27,964324.0,841.0,139293.0,87.0,3.46,2021,27,12784881.0,2602.0,382839.0,71.0,2.69
BES,North America,Bonaire Sint Eustatius and Saba,2020,39,434.0,49.0,7.0,0.0,0.0,2021,39,13925.0,41.0,126.0,0.0,0.0
BFA,Africa,Burkina Faso,2020,15,2877.0,166.0,152.0,11.0,6.93,2021,15,90144.0,153.0,1056.0,2.0,6.6899999999999995
FLK,South America,Falkland Islands,2020,40,39.0,0.0,0.0,0.0,0.0,2021,40,335.0,0.0,0.0,0.0,0.0
FLK,South America,Falkland Islands,2020,40,52.0,0.0,0.0,0.0,0.0,2021,40,335.0,0.0,0.0,0.0,0.0
MAC,Asia,Macao,2020,41,322.0,0.0,0.0,0.0,0.0,2021,41,524.0,6.0,0.0,0.0,0.0
TUR,Asia,Turkey,2020,18,246767.0,4171.0,6594.0,162.0,1.39,2021,18,28368149.0,229175.0,235392.0,2120.0,4.65
TUR,Asia,Turkey,2020,18,574837.0,12431.0,14952.0,468.0,3.87,2021,18,28368149.0,229175.0,235392.0,2120.0,4.65
NGA,Africa,Nigeria,2020,46,451734.0,1206.0,8122.0,8.0,7.719999999999999,2021,46,1490351.0,500.0,20490.0,55.0,5.7700000000000005
THA,Asia,Thailand,2020,23,3081.0,4.0,57.0,0.0,0.97,2021,23,843606.0,15004.0,5712.0,182.0,4.8500000000000005
THA,Asia,Thailand,2020,23,18556.0,23.0,347.0,1.0,4.890000000000001,2021,23,843606.0,15004.0,5712.0,182.0,4.8500000000000005
OWID_OCE,,Oceania,2020,17,57416.0,178.0,606.0,20.0,0.0,2021,17,432091.0,1466.0,8254.0,21.0,0.0
AND,Europe,Andorra,2020,12,297.0,87.0,0.0,0.0,0.0,2021,12,79539.0,253.0,791.0,1.0,7.55
COM,Africa,Comoros,2020,36,846.0,0.0,14.0,0.0,1.42,2021,36,16315.0,16.0,588.0,0.0,3.4299999999999997
COM,Africa,Comoros,2020,36,2202.0,29.0,35.0,0.0,3.5300000000000002,2021,36,16315.0,16.0,588.0,0.0,3.4299999999999997
IRL,Europe,Ireland,2020,45,444722.0,3399.0,13502.0,32.0,5.1499999999999995,2021,45,445594.0,1963.0,5436.0,0.0,1.23
IRL,Europe,Ireland,2020,47,483421.0,2617.0,14014.0,44.0,5.8100000000000005,2021,47,3579210.0,30140.0,39134.0,43.0,7.930000000000001
MOZ,Africa,Mozambique,2020,45,93056.0,708.0,672.0,7.0,6.12,2021,45,151292.0,22.0,1930.0,0.0,0.86
EST,Europe,Estonia,2020,18,3393.0,10.0,105.0,1.0,1.03,2021,18,726337.0,2019.0,6903.0,24.0,4.98
EST,Europe,Estonia,2020,18,8305.0,54.0,251.0,6.0,2.9399999999999995,2021,18,726337.0,2019.0,6903.0,24.0,4.98
NAM,Africa,Namibia,2020,51,121536.0,2168.0,1155.0,11.0,10.03,2021,51,938242.0,4650.0,25051.0,4.0,11.420000000000002
SOM,Africa,Somalia,2020,19,6039.0,326.0,280.0,17.0,8.34,2021,19,99223.0,500.0,5105.0,34.0,6.3500000000000005
KOR,Asia,South Korea,2020,47,207885.0,2187.0,3491.0,12.0,10.95,2021,47,2842732.0,19965.0,22330.0,171.0,8.450000000000001
KHM,Asia,Cambodia,2020,34,1911.0,0.0,0.0,0.0,1.5799999999999998,2021,34,609976.0,3875.0,12122.0,112.0,6.51
POL,Europe,Poland,2020,30,288671.0,2876.0,11499.0,46.0,8.43,2021,30,20172081.0,711.0,526578.0,29.0,7.62
MDG,Africa,Madagascar,2020,27,6430.0,209.0,58.0,4.0,4.1000000000000005,2021,27,126799.0,72.0,2754.0,8.0,2.46
MDG,Africa,Madagascar,2020,27,9946.0,514.0,101.0,9.0,5.58,2021,27,126799.0,72.0,2754.0,8.0,2.46
GRL,North America,Greenland,2020,43,115.0,1.0,0.0,0.0,0.0,2021,43,4874.0,77.0,0.0,0.0,0.0
RWA,Africa,Rwanda,2020,47,38774.0,226.0,320.0,4.0,9.42,2021,47,701224.0,82.0,9370.0,2.0,4.5600000000000005
RWA,Africa,Rwanda,2020,38,32464.0,124.0,162.0,4.0,3.9299999999999997,2021,38,657809.0,3092.0,8309.0,48.0,6.2299999999999995
THA,Asia,Thailand,2020,21,21240.0,15.0,392.0,0.0,4.67,2021,21,811802.0,26973.0,4727.0,194.0,8.69
ARG,South America,Argentina,2020,45,8440561.0,69927.0,226585.0,2346.0,6.13,2021,45,5288807.0,548.0,115950.0,8.0,1.03
LBY,Africa,Libya,2020,38,174870.0,4886.0,2770.0,82.0,7.57,2021,38,2291828.0,7337.0,31254.0,80.0,5.999999999999999
GMB,Africa,Gambia,2020,39,24796.0,51.0,766.0,2.0,5.34,2021,39,69299.0,44.0,2336.0,5.0,4.47
SWE,Europe,Sweden,2020,15,62086.0,3616.0,4706.0,514.0,9.13,2021,15,5867613.0,44210.0,94944.0,123.0,8.77
OWID_OCE,,Oceania,2020,11,1022.0,191.0,21.0,1.0,0.0,2021,11,364064.0,686.0,7672.0,6.0,0.0
VAT,Europe,Vatican,2020,24,84.0,0.0,0.0,0.0,0.0,2021,24,189.0,0.0,0.0,0.0,0.0
SLV,North America,El Salvador,2020,35,175795.0,1117.0,4799.0,54.0,6.18,2021,35,654298.0,1374.0,20046.0,59.0,4.1000000000000005
OWID_HIC,,High income,2020,39,82259903.0,716915.0,2934088.0,8597.0,0.0,2021,39,680033634.0,1499939.0,11640470.0,19259.0,0.0
SAU,Asia,Saudi Arabia,2020,47,2479311.0,2084.0,39970.0,120.0,6.2,2021,47,3845350.0,251.0,61733.0,12.0,6.67
BRB,North America,Barbados,2020,45,1675.0,5.0,49.0,0.0,5.94,2021,45,17763.0,298.0,153.0,1.0,1.05
MNG,Asia,Mongolia,2020,45,2474.0,11.0,0.0,0.0,6.949999999999999,2021,45,2183128.0,6645.0,10663.0,64.0,5.05
MMR,Asia,Myanmar,2020,23,1405.0,16.0,36.0,0.0,4.67,2021,23,287200.0,103.0,6433.0,1.0,3.3
MMR,Asia,Myanmar,2020,23,224.0,0.0,6.0,0.0,0.74,2021,23,287200.0,103.0,6433.0,1.0,3.3
OWID_SAM,,South America,2020,46,71011715.0,357652.0,2508262.0,7935.0,0.0,2021,46,269974338.0,142978.0,8218662.0,2737.0,0.0
ERI,Africa,Eritrea,2020,41,2816.0,16.0,0.0,0.0,3.6799999999999997,2021,41,47112.0,19.0,294.0,0.0,8.29
ERI,Africa,Eritrea,2020,25,884.0,78.0,0.0,0.0,2.8099999999999996,2021,25,35764.0,488.0,123.0,3.0,7.01
DMA,North America,Dominica,2020,45,377.0,13.0,0.0,0.0,0.0,2021,45,29352.0,138.0,192.0,0.0,6.49
DJI,Africa,Djibouti,2020,35,37682.0,3.0,420.0,0.0,2.8600000000000003,2021,35,81963.0,38.0,1099.0,0.0,10.400000000000002
OWID_LMC,,Lower middle income,2020,40,36660851.0,417423.0,732555.0,6765.0,0.0,2021,40,120041191.0,183604.0,2124226.0,3933.0,0.0
OWID_LMC,,Lower middle income,2020,40,28616982.0,317858.0,567737.0,5006.0,0.0,2021,40,120041191.0,183604.0,2124226.0,3933.0,0.0
KHM,Asia,Cambodia,2020,46,2103.0,7.0,0.0,0.0,6.8,2021,46,835031.0,460.0,19916.0,37.0,4.9
BTN,Asia,Bhutan,2020,10,2.0,1.0,0.0,0.0,0.0,2021,10,867.0,0.0,1.0,0.0,0.42
BTN,Asia,Bhutan,2020,52,3615.0,154.0,0.0,0.0,8.19,2021,52,18608.0,3.0,21.0,0.0,5.48
GHA,Africa,Ghana,2020,45,339647.0,849.0,2240.0,0.0,8.620000000000001,2021,45,130077.0,0.0,1175.0,0.0,0.86
MDV,Asia,Maldives,2020,15,133.0,0.0,0.0,0.0,0.0,2021,15,176199.0,873.0,469.0,0.0,6.6899999999999995
LSO,Africa,Lesotho,2020,47,14408.0,44.0,308.0,0.0,6.529999999999999,2021,47,151969.0,38.0,4627.0,1.0,4.630000000000001
